category,name,date,text
debate,Kamala Harris ,2020,"Take, and this is very important when you want to talk about who is the current commander in chief and what they care about and what they don’t care about. Public reporting that Russia had bounties on the heads of American soldiers. And you know what a bounty is? It’s somebody puts a price on your head and they will pay it if you are killed, and Donald Trump had talked at least six times to Vladimir Putin and never brought up the subject. Joe Biden would never do that."
debate,Susan Page,2020,Thank you-
debate,Kamala Harris ,2020,But Joe Biden would hold Russia to account for any threat to our nation security or to our troops who are sacrificing their lives for the sake of our democracy and our safety.
debate,Susan Page,2020,"Thank you, Senator Harris. This is such an important issue, but we have other important issues as well. And I want to make sure we have a chance to talk about-"
debate,Mike Pence,2020,I really have to respond to that. She has-
debate,Susan Page,2020,"15 seconds, because we’re trying to keep-"
debate,Mike Pence,2020,"Well, I’ve got to have more then that. Look-"
debate,Susan Page,2020,"I’m sorry, Vice President, but you’ve had more time than she said so far-"
debate,Mike Pence,2020,Slanders against President Donald Trump regarding men and women of our armed forces are absurd.
debate,Susan Page,2020,"I’m sorry, Vice President Pence-"
debate,Mike Pence,2020,"My son is in captain in the United States Marine Corps. My son-in-law’s deployed in the United States Navy. I can assure all of you with sons and daughters serving in our military, President Donald Trump, not only respects, but reveres all of those who serve in our armed forces and any suggestion, otherwise is ridiculous. Let me also say the American people deserve to know-"
debate,Susan Page,2020,"Vice President Pence, I didn’t not create the rules for tonight-"
debate,Mike Pence,2020,… Joe Biden [crosstalk 00:20:00].
debate,Susan Page,2020,"… You’re campaigns agreed to the rules for tonight’s debate with the commission on president’s race. I’m here to enforce them, which involves moving from one topic to another giving roughly equal time to both of you, which is what I’m trying very hard to do."
debate,Mike Pence,2020,Go right ahead.
debate,Susan Page,2020,"So, I want to go ahead and move to the next topic, which is an important one as the last topic was, and that is the Supreme Court. On Monday, the Senate Judiciary Committee is scheduled to open hearings on Amy Coney Barrett’s nomination to the Supreme court. Senator Harris, you’ll be there as a member of the committee."
debate,Kamala Harris ,2020,Yes.
debate,Susan Page,2020,"Her confirmation would submit the court’s conservative majority and make it likely open to more abortion restrictions, even to overturning the landmark Roe V Wade ruling. Access to abortion would then be up to the States. Vice President Pence, you’re the former governor of Indiana. If Roe V Wade is overturned, what would you want Indiana to do? Would you want your home state to ban all abortions? You have two minutes uninterrupted."
debate,Mike Pence,2020,"Well, thank you for the question, but I’ll use a little bit of my time to respond to that very important issue before. The American people deserve to know Qassem Soleimani, the Iranian general was responsible for the death of hundreds of American service members. When the opportunity came, we saw him headed to Baghdad to kill more Americans. President Trump didn’t hesitate and Qassem Soleimani is gone, but you deserve to know the Joe Biden and Kamala Harris actually criticized the decision to take out Qassem Soleimani. it’s really inexplicably, but with regard to Joe Biden, it’s explainable because history records a Joe Biden actually opposed the raid against a Osama bin Ladin. It’s absolutely essential that we have a commander in chief who will not hesitate to act to protect American lives and to protect American service members, and that’s what you have in President Donald Trump."
